,Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air
4524,1213,30 april 2020,jakarta selatan,"jakarta selatan, duren tiga",5,0,20 s.d. 50 
4525,1214,29 april 2020,jakarta selatan,"jakarta selatan, rawajati",4,0,15
4526,1215,29 april 2020,jakarta selatan,"jakarta selatan, kalibata",4,0,10 s.d. 20 
4527,1215,29 april 2020,jakarta selatan,"jakarta selatan, kalibata",8,0,10 s.d. 20 
4528,1216,30 april 2020,jakarta selatan,"jakarta selatan, kalibata",4,0,10 s.d. 20 
4529,1216,30 april 2020,jakarta selatan,"jakarta selatan, kalibata",8,0,10 s.d. 20 
4530,1217,29 april 2020,jakarta selatan,"jakarta selatan, bintaro",1,0,10 s.d. 20 
4531,1217,29 april 2020,jakarta selatan,"jakarta selatan, bintaro",4,0,10 s.d. 20 
4532,1217,29 april 2020,jakarta selatan,"jakarta selatan, bintaro",9,0,10 s.d. 20 
4533,1217,29 april 2020,jakarta selatan,"jakarta selatan, bintaro",11,0,10 s.d. 20 
4534,1218,30 april 2020,jakarta selatan,"jakarta selatan, gandaria utara",2,0,30
4535,1219,30 april 2020,jakarta selatan,"jakarta selatan, petogogan",3,0,50
4536,1220,1 april 2020,jakarta timur,"jakarta timur, kampung melayu",4,817,10 s.d. 70 
4537,1220,1 april 2020,jakarta timur,"jakarta timur, kampung melayu",5,817,10 s.d. 70 
4538,1220,1 april 2020,jakarta timur,"jakarta timur, kampung melayu",7,817,10 s.d. 70 
4539,1220,1 april 2020,jakarta timur,"jakarta timur, kampung melayu",8,817,10 s.d. 70 
4540,1221,18 april 2020,jakarta timur,"jakarta timur, kampung melayu",4,817,10 s.d. 70 
4541,1221,18 april 2020,jakarta timur,"jakarta timur, kampung melayu",5,817,10 s.d. 70 
4542,1221,18 april 2020,jakarta timur,"jakarta timur, kampung melayu",7,817,10 s.d. 70 
4543,1221,18 april 2020,jakarta timur,"jakarta timur, kampung melayu",8,817,10 s.d. 70 
4544,1222,19 april 2020,jakarta timur,"jakarta timur, kampung melayu",4,817,10 s.d. 70 
4545,1222,19 april 2020,jakarta timur,"jakarta timur, kampung melayu",5,817,10 s.d. 70 
4546,1222,19 april 2020,jakarta timur,"jakarta timur, kampung melayu",7,817,10 s.d. 70 
4547,1222,19 april 2020,jakarta timur,"jakarta timur, kampung melayu",8,817,10 s.d. 70 
4548,1223,6 april 2020,jakarta timur,"jakarta timur, cipinang muara",13,0,10 s.d. 35 
4549,1224,18 april 2020,jakarta timur,"jakarta timur, bidara cina",7,153,20 s.d. 130 
4550,1224,18 april 2020,jakarta timur,"jakarta timur, bidara cina",11,153,20 s.d. 130 
4551,1225,19 april 2020,jakarta timur,"jakarta timur, bidara cina",7,153,20 s.d. 130 
4552,1225,19 april 2020,jakarta timur,"jakarta timur, bidara cina",11,153,20 s.d. 130 
4553,1226,29 april 2020,jakarta timur,"jakarta timur, cipinang cempedak",8,0,15
4554,1227,5 april 2020,jakarta timur,"jakarta timur, pekayon",7,0,30
4555,1228,13 april 2020,jakarta timur,"jakarta timur, kalisari",2,0,15
4556,1229,6 april 2020,jakarta timur,"jakarta timur, rawa terate",5,0,10 s.d. 20 
4557,1230,6 april 2020,jakarta timur,"jakarta timur, cipinang melayu",3,476,10 s.d. 50 
4558,1230,6 april 2020,jakarta timur,"jakarta timur, cipinang melayu",4,476,10 s.d. 50 
4559,1231,12 april 2020,jakarta timur,"jakarta timur, cipinang melayu",3,476,10 s.d. 50 
4560,1231,12 april 2020,jakarta timur,"jakarta timur, cipinang melayu",4,476,10 s.d. 50 
4561,1232,30 april 2020,jakarta timur,"jakarta timur, cipinang melayu",3,476,10 s.d. 50 
4562,1232,30 april 2020,jakarta timur,"jakarta timur, cipinang melayu",4,476,10 s.d. 50 
4563,1233,30 april 2020,jakarta timur,"jakarta timur, makasar",2,1380,10
4564,1233,30 april 2020,jakarta timur,"jakarta timur, makasar",3,1380,10
4565,1233,30 april 2020,jakarta timur,"jakarta timur, makasar",4,1380,10
4566,1233,30 april 2020,jakarta timur,"jakarta timur, makasar",5,1380,10
4567,1233,30 april 2020,jakarta timur,"jakarta timur, makasar",6,1380,10
4568,1233,30 april 2020,jakarta timur,"jakarta timur, makasar",7,1380,10
4569,1234,30 april 2020,jakarta timur,"jakarta timur, pinang ranti",4,0,20 s.d. 40 
4570,1235,6 april 2020,jakarta timur,"jakarta timur, duren sawit",10,0,10 s.d. 30 
4571,1236,12 april 2020,jakarta timur,"jakarta timur, lubang buaya",12,0,15 s.d. 20 
4572,1237,30 april 2020,jakarta timur,"jakarta timur, lubang buaya",12,0,15 s.d. 20 
4573,1238,30 april 2020,jakarta timur,"jakarta timur, bambu apus",3,0,20
4574,1239,18 april 2020,jakarta timur,"jakarta timur, cawang",1,0,20 s.d. 110 
4575,1239,18 april 2020,jakarta timur,"jakarta timur, cawang",2,0,20 s.d. 110 
4576,1239,18 april 2020,jakarta timur,"jakarta timur, cawang",3,0,20 s.d. 110 
4577,1239,18 april 2020,jakarta timur,"jakarta timur, cawang",5,0,20 s.d. 110 
4578,1239,18 april 2020,jakarta timur,"jakarta timur, cawang",8,0,20 s.d. 110 
4579,1240,19 april 2020,jakarta timur,"jakarta timur, cawang",1,0,20 s.d. 110 
4580,1240,19 april 2020,jakarta timur,"jakarta timur, cawang",2,0,20 s.d. 110 
4581,1240,19 april 2020,jakarta timur,"jakarta timur, cawang",3,0,20 s.d. 110 
4582,1240,19 april 2020,jakarta timur,"jakarta timur, cawang",5,0,20 s.d. 110 
4583,1240,19 april 2020,jakarta timur,"jakarta timur, cawang",8,0,20 s.d. 110 
4584,1241,19 april 2020,jakarta timur,"jakarta timur, cililitan",7,65,10 s.d. 100 
4585,1241,19 april 2020,jakarta timur,"jakarta timur, cililitan",16,65,10 s.d. 100 
4586,1242,29 april 2020,jakarta timur,"jakarta timur, cililitan",7,65,10 s.d. 100 
4587,1242,29 april 2020,jakarta timur,"jakarta timur, cililitan",16,65,10 s.d. 100 
4588,1243,29 april 2020,jakarta timur,"jakarta timur, batu ampar",1,0,15 s.d. 45 
4589,1243,29 april 2020,jakarta timur,"jakarta timur, batu ampar",2,0,15 s.d. 45 
4590,1243,29 april 2020,jakarta timur,"jakarta timur, batu ampar",3,0,15 s.d. 45 
4591,1243,29 april 2020,jakarta timur,"jakarta timur, batu ampar",5,0,15 s.d. 45 
4592,1244,30 april 2020,jakarta timur,"jakarta timur, batu ampar",1,0,15 s.d. 45 
4593,1244,30 april 2020,jakarta timur,"jakarta timur, batu ampar",2,0,15 s.d. 45 
4594,1244,30 april 2020,jakarta timur,"jakarta timur, batu ampar",3,0,15 s.d. 45 
4595,1244,30 april 2020,jakarta timur,"jakarta timur, batu ampar",5,0,15 s.d. 45 
4596,1245,30 april 2020,jakarta timur,"jakarta timur, balekambang",2,0,20
4597,1246,30 april 2020,jakarta timur,"jakarta timur, ciracas",2,0,20
4598,1246,30 april 2020,jakarta timur,"jakarta timur, ciracas",10,0,20
4599,1247,30 april 2020,jakarta timur,"jakarta timur, rambutan",2,0,20 s.d. 50 
4600,1247,30 april 2020,jakarta timur,"jakarta timur, rambutan",3,0,20 s.d. 50 
4601,1248,21 mei 2020,jakarta barat,"jakarta barat, kembangan selatan",9,0,20 - 30 
4602,1249,8 mei 2020,jakarta barat,"jakarta barat, meruya utara",6,0,10
4603,1250,6 mei 2020,jakarta selatan,"jakarta selatan, ciganjur",5,0,30 - 40 
4604,1250,6 mei 2020,jakarta selatan,"jakarta selatan, ciganjur",6,0,30 - 40 
4605,1251,19 mei 2020,jakarta selatan,"jakarta selatan, pondok pinang",5,77,20 - 100 
4606,1251,19 mei 2020,jakarta selatan,"jakarta selatan, pondok pinang",8,77,20 - 100 
4607,1252,21 mei 2020,jakarta selatan,"jakarta selatan, pondok pinang",5,77,20 - 100 
4608,1252,21 mei 2020,jakarta selatan,"jakarta selatan, pondok pinang",8,77,20 - 100 
4609,1253,19 mei 2020,jakarta selatan,"jakarta selatan, pengadegan",1,0,10 - 100 
4610,1254,21 mei 2020,jakarta selatan,"jakarta selatan, pengadegan",1,0,10 - 100 
4611,1255,18 mei 2020,jakarta selatan,"jakarta selatan, rawajati",7,0,20 - 60 
4612,1256,19 mei 2020,jakarta selatan,"jakarta selatan, rawajati",7,0,20 - 60 
4613,1257,21 mei 2020,jakarta selatan,"jakarta selatan, rawajati",7,0,20 - 60 
4614,1258,6 mei 2020,jakarta selatan,"jakarta selatan, jati padang",6,0,20 - 50 
4615,1259,10 mei 2020,jakarta selatan,"jakarta selatan, jati padang",6,0,20 - 50 
4616,1260,10 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",3,456,50  - 150 
4617,1260,10 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",5,456,50  - 150 
4618,1260,10 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",6,456,50  - 150 
4619,1260,10 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",7,456,50  - 150 
4620,1260,10 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",8,456,50  - 150 
4621,1260,10 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",9,456,50  - 150 
4622,1261,18 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",3,456,50  - 150 
4623,1261,18 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",5,456,50  - 150 
4624,1261,18 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",6,456,50  - 150 
4625,1261,18 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",7,456,50  - 150 
4626,1261,18 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",8,456,50  - 150 
4627,1261,18 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",9,456,50  - 150 
4628,1262,19 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",3,456,50  - 150 
4629,1262,19 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",5,456,50  - 150 
4630,1262,19 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",6,456,50  - 150 
4631,1262,19 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",7,456,50  - 150 
4632,1262,19 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",8,456,50  - 150 
4633,1262,19 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",9,456,50  - 150 
4634,1263,21 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",3,456,50  - 150 
4635,1263,21 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",5,456,50  - 150 
4636,1263,21 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",6,456,50  - 150 
4637,1263,21 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",7,456,50  - 150 
4638,1263,21 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",8,456,50  - 150 
4639,1263,21 mei 2020,jakarta selatan,"jakarta selatan, pejaten timur",9,456,50  - 150 
4640,1264,18 mei 2020,jakarta selatan,"jakarta selatan, kebon baru",10,0,15  - 65 
4641,1265,19 mei 2020,jakarta selatan,"jakarta selatan, kebon baru",10,0,15  - 65 
4642,1266,21 mei 2020,jakarta selatan,"jakarta selatan, kebon baru",10,0,15  - 65 
4643,1267,19 mei 2020,jakarta selatan,"jakarta selatan, manggarai",1,0,50
4644,1268,29 mei 2020,jakarta timur,"jakarta timur, cilangkap",2,0,50
4645,1268,29 mei 2020,jakarta timur,"jakarta timur, cilangkap",6,0,50
4646,1269,6 mei 2020,jakarta timur,"jakarta timur, cibubur",3,0,50
4647,1269,6 mei 2020,jakarta timur,"jakarta timur, cibubur",10,0,50
4648,1270,6 mei 2020,jakarta timur,"jakarta timur, ciracas",4,0,50
4649,1270,6 mei 2020,jakarta timur,"jakarta timur, ciracas",5,0,50
4650,1271,10 mei 2020,jakarta timur,"jakarta timur, rambutan",2,0,30 - 50 
4651,1271,10 mei 2020,jakarta timur,"jakarta timur, rambutan",3,0,30 - 50 
4652,1272,18 mei 2020,jakarta timur,"jakarta timur, rambutan",2,0,30 - 50 
4653,1272,18 mei 2020,jakarta timur,"jakarta timur, rambutan",3,0,30 - 50 
4654,1273,19 mei 2020,jakarta timur,"jakarta timur, bidara cina",7,1370,30 - 180 
4655,1273,19 mei 2020,jakarta timur,"jakarta timur, bidara cina",11,1370,30 - 180 
4656,1274,21 mei 2020,jakarta timur,"jakarta timur, bidara cina",7,1370,30 - 180 
4657,1274,21 mei 2020,jakarta timur,"jakarta timur, bidara cina",11,1370,30 - 180 
4658,1275,18 mei 2020,jakarta timur,"jakarta timur, kampung melayu",4,1214,10 - 180 
4659,1275,18 mei 2020,jakarta timur,"jakarta timur, kampung melayu",5,1214,10 - 180 
4660,1275,18 mei 2020,jakarta timur,"jakarta timur, kampung melayu",6,1214,10 - 180 
4661,1275,18 mei 2020,jakarta timur,"jakarta timur, kampung melayu",7,1214,10 - 180 
4662,1275,18 mei 2020,jakarta timur,"jakarta timur, kampung melayu",8,1214,10 - 180 
4663,1276,19 mei 2020,jakarta timur,"jakarta timur, kampung melayu",4,1214,10 - 180 
4664,1276,19 mei 2020,jakarta timur,"jakarta timur, kampung melayu",5,1214,10 - 180 
4665,1276,19 mei 2020,jakarta timur,"jakarta timur, kampung melayu",6,1214,10 - 180 
4666,1276,19 mei 2020,jakarta timur,"jakarta timur, kampung melayu",7,1214,10 - 180 
4667,1276,19 mei 2020,jakarta timur,"jakarta timur, kampung melayu",8,1214,10 - 180 
4668,1277,21 mei 2020,jakarta timur,"jakarta timur, kampung melayu",4,1214,10 - 180 
4669,1277,21 mei 2020,jakarta timur,"jakarta timur, kampung melayu",5,1214,10 - 180 
4670,1277,21 mei 2020,jakarta timur,"jakarta timur, kampung melayu",6,1214,10 - 180 
4671,1277,21 mei 2020,jakarta timur,"jakarta timur, kampung melayu",7,1214,10 - 180 
4672,1277,21 mei 2020,jakarta timur,"jakarta timur, kampung melayu",8,1214,10 - 180 
4673,1278,18 mei 2020,jakarta timur,"jakarta timur, balekambang",5,0,40 - 100 
4674,1279,19 mei 2020,jakarta timur,"jakarta timur, balekambang",5,0,40 - 100 
4675,1280,10 mei 2020,jakarta timur,"jakarta timur, batu ampar",2,0,10
4676,1281,19 mei 2020,jakarta timur,"jakarta timur, cawang",1,0,20 - 200 
4677,1281,19 mei 2020,jakarta timur,"jakarta timur, cawang",2,0,20 - 200 
4678,1281,19 mei 2020,jakarta timur,"jakarta timur, cawang",3,0,20 - 200 
4679,1281,19 mei 2020,jakarta timur,"jakarta timur, cawang",5,0,20 - 200 
4680,1281,19 mei 2020,jakarta timur,"jakarta timur, cawang",8,0,20 - 200 
4681,1281,19 mei 2020,jakarta timur,"jakarta timur, cawang",12,0,20 - 200 
4682,1282,21 mei 2020,jakarta timur,"jakarta timur, cawang",1,0,20 - 200 
4683,1282,21 mei 2020,jakarta timur,"jakarta timur, cawang",2,0,20 - 200 
4684,1282,21 mei 2020,jakarta timur,"jakarta timur, cawang",3,0,20 - 200 
4685,1282,21 mei 2020,jakarta timur,"jakarta timur, cawang",5,0,20 - 200 
4686,1282,21 mei 2020,jakarta timur,"jakarta timur, cawang",8,0,20 - 200 
4687,1282,21 mei 2020,jakarta timur,"jakarta timur, cawang",12,0,20 - 200 
4688,1283,19 mei 2020,jakarta timur,"jakarta timur, cililitan",6,0,20 - 200 
4689,1283,19 mei 2020,jakarta timur,"jakarta timur, cililitan",7,0,20 - 200 
4690,1283,19 mei 2020,jakarta timur,"jakarta timur, cililitan",16,0,20 - 200 
4691,1284,21 mei 2020,jakarta timur,"jakarta timur, cililitan",6,0,20 - 200 
4692,1284,21 mei 2020,jakarta timur,"jakarta timur, cililitan",7,0,20 - 200 
4693,1284,21 mei 2020,jakarta timur,"jakarta timur, cililitan",16,0,20 - 200 
4694,1285,10 mei 2020,jakarta timur,"jakarta timur, tengah",9,0,20
4695,1286,19 mei 2020,jakarta timur,"jakarta timur, kebon manggis",4,0,20
4696,1287,6 mei 2020,jakarta timur,"jakarta timur, pekayon",2,0,10 - 100 
4697,1287,6 mei 2020,jakarta timur,"jakarta timur, pekayon",7,0,10 - 100 
4698,1288,3 juni 2020,jakarta utara,"jakarta utara, pluit",1,120,10 - 120 
4699,1288,3 juni 2020,jakarta utara,"jakarta utara, pluit",2,120,10 - 120 
4700,1288,3 juni 2020,jakarta utara,"jakarta utara, pluit",11,120,10 - 120 
4701,1288,3 juni 2020,jakarta utara,"jakarta utara, pluit",16,120,10 - 120 
4702,1288,3 juni 2020,jakarta utara,"jakarta utara, pluit",21,120,10 - 120 
4703,1288,3 juni 2020,jakarta utara,"jakarta utara, pluit",22,120,10 - 120 
4704,1289,4 juni 2020,jakarta utara,"jakarta utara, pluit",1,120,10 - 120 
4705,1289,4 juni 2020,jakarta utara,"jakarta utara, pluit",2,120,10 - 120 
4706,1289,4 juni 2020,jakarta utara,"jakarta utara, pluit",11,120,10 - 120 
4707,1289,4 juni 2020,jakarta utara,"jakarta utara, pluit",16,120,10 - 120 
4708,1289,4 juni 2020,jakarta utara,"jakarta utara, pluit",21,120,10 - 120 
4709,1289,4 juni 2020,jakarta utara,"jakarta utara, pluit",22,120,10 - 120 
4710,1290,5 juni 2020,jakarta utara,"jakarta utara, pluit",1,120,10 - 120 
4711,1290,5 juni 2020,jakarta utara,"jakarta utara, pluit",2,120,10 - 120 
4712,1290,5 juni 2020,jakarta utara,"jakarta utara, pluit",11,120,10 - 120 
4713,1290,5 juni 2020,jakarta utara,"jakarta utara, pluit",16,120,10 - 120 
4714,1290,5 juni 2020,jakarta utara,"jakarta utara, pluit",21,120,10 - 120 
4715,1290,5 juni 2020,jakarta utara,"jakarta utara, pluit",22,120,10 - 120 
4716,1291,6 juni 2020,jakarta utara,"jakarta utara, pluit",1,120,10 - 120 
4717,1291,6 juni 2020,jakarta utara,"jakarta utara, pluit",2,120,10 - 120 
4718,1291,6 juni 2020,jakarta utara,"jakarta utara, pluit",11,120,10 - 120 
4719,1291,6 juni 2020,jakarta utara,"jakarta utara, pluit",16,120,10 - 120 
4720,1291,6 juni 2020,jakarta utara,"jakarta utara, pluit",21,120,10 - 120 
4721,1291,6 juni 2020,jakarta utara,"jakarta utara, pluit",22,120,10 - 120 
4722,1292,7 juni 2020,jakarta utara,"jakarta utara, pluit",1,120,10 - 120 
4723,1292,7 juni 2020,jakarta utara,"jakarta utara, pluit",2,120,10 - 120 
4724,1292,7 juni 2020,jakarta utara,"jakarta utara, pluit",11,120,10 - 120 
4725,1292,7 juni 2020,jakarta utara,"jakarta utara, pluit",16,120,10 - 120 
4726,1292,7 juni 2020,jakarta utara,"jakarta utara, pluit",21,120,10 - 120 
4727,1292,7 juni 2020,jakarta utara,"jakarta utara, pluit",22,120,10 - 120 
4728,1293,9 juni 2020,jakarta utara,"jakarta utara, pluit",1,120,10 - 120 
4729,1293,9 juni 2020,jakarta utara,"jakarta utara, pluit",2,120,10 - 120 
4730,1293,9 juni 2020,jakarta utara,"jakarta utara, pluit",11,120,10 - 120 
4731,1293,9 juni 2020,jakarta utara,"jakarta utara, pluit",16,120,10 - 120 
4732,1293,9 juni 2020,jakarta utara,"jakarta utara, pluit",21,120,10 - 120 
4733,1293,9 juni 2020,jakarta utara,"jakarta utara, pluit",22,120,10 - 120 
4734,1294,16 juni 2020,jakarta utara,"jakarta utara, pluit",1,120,10 - 120 
4735,1294,16 juni 2020,jakarta utara,"jakarta utara, pluit",2,120,10 - 120 
4736,1294,16 juni 2020,jakarta utara,"jakarta utara, pluit",11,120,10 - 120 
4737,1294,16 juni 2020,jakarta utara,"jakarta utara, pluit",16,120,10 - 120 
4738,1294,16 juni 2020,jakarta utara,"jakarta utara, pluit",21,120,10 - 120 
4739,1294,16 juni 2020,jakarta utara,"jakarta utara, pluit",22,120,10 - 120 
4740,1295,4 juni 2020,jakarta utara,"jakarta utara, penjaringan",17,0,10 - 60 
4741,1296,6 juni 2020,jakarta utara,"jakarta utara, penjaringan",17,0,10 - 60 
4742,1297,4 juni 2020,jakarta utara,"jakarta utara, pejagalan",7,0,5 - 60 
4743,1297,4 juni 2020,jakarta utara,"jakarta utara, pejagalan",15,0,5 - 60 
4744,1297,4 juni 2020,jakarta utara,"jakarta utara, pejagalan",16,0,5 - 60 
4745,1298,5 juni 2020,jakarta utara,"jakarta utara, pejagalan",7,0,5 - 60 
4746,1298,5 juni 2020,jakarta utara,"jakarta utara, pejagalan",15,0,5 - 60 
4747,1298,5 juni 2020,jakarta utara,"jakarta utara, pejagalan",16,0,5 - 60 
4748,1299,7 juni 2020,jakarta utara,"jakarta utara, pejagalan",7,0,5 - 60 
4749,1299,7 juni 2020,jakarta utara,"jakarta utara, pejagalan",15,0,5 - 60 
4750,1299,7 juni 2020,jakarta utara,"jakarta utara, pejagalan",16,0,5 - 60 
4751,1300,4 juni 2020,jakarta utara,"jakarta utara, kapuk muara",1,0,5 - 10 
4752,1301,7 juni 2020,jakarta utara,"jakarta utara, kapuk muara",1,0,5 - 10 
4753,1302,3 juni 2020,jakarta utara,"jakarta utara, marunda",1,0,10 - 40 
4754,1302,3 juni 2020,jakarta utara,"jakarta utara, marunda",2,0,10 - 40 
4755,1302,3 juni 2020,jakarta utara,"jakarta utara, marunda",7,0,10 - 40 
4756,1303,4 juni 2020,jakarta utara,"jakarta utara, marunda",1,0,10 - 40 
4757,1303,4 juni 2020,jakarta utara,"jakarta utara, marunda",2,0,10 - 40 
4758,1303,4 juni 2020,jakarta utara,"jakarta utara, marunda",7,0,10 - 40 
4759,1304,5 juni 2020,jakarta utara,"jakarta utara, marunda",1,0,10 - 40 
4760,1304,5 juni 2020,jakarta utara,"jakarta utara, marunda",2,0,10 - 40 
4761,1304,5 juni 2020,jakarta utara,"jakarta utara, marunda",7,0,10 - 40 
4762,1305,4 juni 2020,jakarta utara,"jakarta utara, ancol",8,200,30 - 50 
4763,1306,5 juni 2020,jakarta utara,"jakarta utara, ancol",8,200,30 - 50 
4764,1307,3 juni 2020,jakarta barat,"jakarta barat, kapuk",5,0,5 - 30 
4765,1307,3 juni 2020,jakarta barat,"jakarta barat, kapuk",7,0,5 - 30 
4766,1307,3 juni 2020,jakarta barat,"jakarta barat, kapuk",8,0,5 - 30 
4767,1307,3 juni 2020,jakarta barat,"jakarta barat, kapuk",10,0,5 - 30 
4768,1307,3 juni 2020,jakarta barat,"jakarta barat, kapuk",12,0,5 - 30 
4769,1307,3 juni 2020,jakarta barat,"jakarta barat, kapuk",16,0,5 - 30 
4770,1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",5,0,5 - 30 
4771,1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",7,0,5 - 30 
4772,1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",8,0,5 - 30 
4773,1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",10,0,5 - 30 
4774,1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",12,0,5 - 30 
4775,1308,4 juni 2020,jakarta barat,"jakarta barat, kapuk",16,0,5 - 30 
4776,1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",5,0,5 - 30 
4777,1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",7,0,5 - 30 
4778,1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",8,0,5 - 30 
4779,1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",10,0,5 - 30 
4780,1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",12,0,5 - 30 
4781,1309,5 juni 2020,jakarta barat,"jakarta barat, kapuk",16,0,5 - 30 
4782,1310,3 juni 2020,jakarta barat,"jakarta barat, tegal alur",1,0,10 - 50 
